Date,Price_DailyMetal,Price_SouthAmericaLOB,Price_COMEXLithiumHydroxide,Price_LithiumAmericasCorp,Price_EastAsiaLithiumCarbonate,Price_EastAsiaLithiumCarbonateBatteryGrade
2023-10-17,23.589,28.7,24.0,9.1,23.27,23.19
2023-10-18,23.857,28.25,24.0,8.16,23.32,23.25
2023-10-19,23.855,28.25,24.0,7.12,21.83,21.68
2023-10-20,23.441,28.25,24.0,6.96,20.96,20.81
2023-10-23,23.441,28.25,24.0,6.55,20.96,20.81
2023-10-24,22.504,28.25,24.0,6.74,21.04,20.89
2023-10-25,22.482,28.25,24.0,6.83,20.93,20.55
2023-10-26,22.613,28.25,24.0,6.76,20.93,20.36
2023-10-27,22.477,28.25,24.0,6.85,19.98,19.9
2023-10-30,22.346,28.25,24.0,6.71,19.98,19.9
2023-10-31,22.349,28.25,24.0,6.7,19.95,19.88
2023-11-01,22.339,28.25,22.0,6.6,18.23,18.15
2023-11-02,22.345,28.25,22.0,7.04,18.1,18.02
2023-11-03,22.38,28.25,22.0,7.36,17.96,17.89
2023-11-06,22.351,28.25,22.0,7.16,18.88,18.81
2023-11-07,22.172,28.25,22.0,7.25,18.88,18.81
2023-11-08,21.63,28.25,22.0,7.5,18.81,18.49
2023-11-09,21.07,28.25,22.0,7.1,18.62,18.41
2023-11-10,20.783,28.25,22.0,7.37,18.7,18.62
2023-11-13,20.368,28.25,22.0,7.18,18.85,18.77
2023-11-14,20.372,28.25,21.0,7.47,18.85,18.77
2023-11-15,20.507,28.25,21.0,7.54,19.87,18.88
2023-11-16,19.93,27.8,21.0,6.95,19.0,18.88
2023-11-17,19.758,27.35,21.0,7.21,18.92,18.81
2023-11-20,19.868,26.9,21.0,7.26,19.35,19.04
2023-11-21,19.683,26.45,21.0,7.06,19.16,18.85
2023-11-22,19.23,26.0,21.0,6.99,19.61,18.32
2023-11-23,18.695,25.55,21.0,7.035,18.71,17.69
2023-11-24,18.242,25.1,21.0,7.08,18.74,17.71
2023-11-27,17.685,24.65,21.0,6.65,18.41,17.61
2023-11-28,17.684,24.2,21.0,6.51,18.19,17.39
2023-11-29,17.748,23.75,21.0,6.6,17.85,16.94
2023-11-30,16.605,23.375,21.0,6.45,17.4,16.8
2023-12-01,16.59,23.0,18.0,6.52,19.22,17.93
2023-12-04,15.759,22.625,18.0,6.44,17.07,16.47
2023-12-05,15.19,22.25,18.0,6.21,17.16,16.56
2023-12-06,14.459,21.875,18.0,6.42,16.11,15.77
2023-12-07,13.767,21.5,18.0,6.41,15.99,15.28
2023-12-08,13.754,21.125,17.0,6.63,16.71,16.18
2023-12-11,13.725,20.75,17.0,6.08,17.31,16.78
2023-12-12,13.742,20.375,17.0,5.83,17.31,16.78
2023-12-13,13.584,20.0,17.0,6.44,17.12,16.63
2023-12-14,13.672,19.875,17.0,6.6,15.88,16.86
2023-12-15,13.716,19.75,17.0,6.73,17.44,16.91
2023-12-18,13.665,19.625,17.0,6.49,17.44,16.91
2023-12-19,13.663,19.5,16.0,6.7,17.59,17.06
2023-12-20,13.659,19.375,16.0,6.17,18.26,17.83
2023-12-21,13.653,19.25,16.0,6.48,18.26,17.83
2023-12-22,13.527,19.125,16.0,6.5,18.26,17.83
2023-12-25,13.59,19.0,16.5,6.6,18.26,17.83
2023-12-26,13.507,18.875,17.0,6.7,18.26,17.83
2023-12-27,13.501,18.75,17.0,6.78,18.26,17.83
2023-12-28,13.589,18.475,17.0,6.6,18.26,17.83
2023-12-29,13.593,18.2,17.0,6.4,18.34,18.0
2024-01-01,13.625,17.925,16.5,6.365,17.795,17.55
2024-01-02,13.51,17.65,16.0,6.33,17.25,17.1
2024-01-03,13.501,17.375,16.0,6.16,18.1,17.79
2024-01-04,13.494,17.1,16.0,6.1,17.89,17.63
2024-01-05,13.489,16.825,15.0,6.07,17.66,17.4
2024-01-08,13.474,16.55,15.0,6.11,17.55,17.29
2024-01-09,13.329,16.275,15.0,5.98,17.18,16.91
2024-01-10,13.32,16.0,15.0,5.87,16.91,16.65
2024-01-11,13.342,16.0,15.0,5.39,16.73,16.36
2024-01-12,13.32,16.0,15.0,5.52,16.77,16.4
2024-01-15,13.31,16.0,15.0,5.365,16.44,16.13
2024-01-16,13.283,16.0,15.0,5.21,16.44,16.13
2024-01-17,13.273,16.0,15.0,5.03,16.44,15.29
2024-01-18,13.275,16.0,16.0,4.87,16.41,16.09
2024-01-19,13.28,16.0,15.0,4.54,16.03,15.75
2024-01-22,13.273,16.0,15.0,4.61,16.03,15.75
2024-01-23,13.317,16.0,15.0,4.55,15.96,15.08
2024-01-24,13.346,16.0,15.0,4.73,16.05,15.91
2024-01-25,13.321,15.925,15.0,4.62,16.12,15.46
2024-01-26,13.311,15.85,14.0,4.61,15.7,15.3
2024-01-29,13.302,15.775,14.0,4.71,15.7,15.96
2024-01-30,13.302,15.7,14.0,4.52,15.54,15.45
2024-01-31,13.304,15.625,14.0,4.36,15.64,15.54
2024-02-01,13.297,15.55,13.0,4.35,15.64,15.62
2024-02-02,13.306,15.475,13.0,4.21,15.32,15.51
2024-02-05,13.267,15.4,13.0,3.83,14.91,15.54
2024-02-06,13.562,15.325,13.0,4.09,14.76,14.47
2024-02-07,13.552,15.25,13.0,4.07,15.21,15.55
2024-02-08,13.548,15.1,13.0,4.12,14.98,15.47
2024-02-09,13.554,14.95,13.0,4.23,14.98,15.47
2024-02-12,13.554,14.8,13.0,4.53,14.98,15.47
2024-02-13,13.554,14.65,13.0,4.17,14.87,14.91
2024-02-14,13.554,14.5,13.0,4.52,14.7,15.0
2024-02-15,13.554,14.35,13.0,4.55,14.7,15.0
2024-02-16,13.554,14.2,13.0,4.6,14.93,15.21
2024-02-19,13.544,14.05,13.0,4.449999999999999,14.93,15.21
2024-02-20,13.55,13.9,13.0,4.3,14.87,15.09
2024-02-21,13.28,13.75,13.0,4.33,14.66,14.63
2024-02-22,13.279,13.75,13.0,4.21,14.85,14.97
2024-02-23,13.269,13.75,13.0,4.3,14.82,15.09
2024-02-26,13.27,13.75,13.0,4.41,14.86,15.16
2024-02-27,13.268,13.75,13.0,4.61,14.86,15.16
2024-02-28,13.404,13.75,13.0,4.76,15.47,16.03
2024-02-29,13.691,13.75,13.0,5.48,15.97,16.35
2024-03-01,14.1,13.75,15.0,5.65,17.47,17.1
2024-03-04,15.071,13.75,14.0,5.43,17.54,17.12
2024-03-05,15.071,13.75,15.0,4.96,17.57,17.1
2024-03-06,15.071,13.75,14.0,5.36,17.23,16.92
2024-03-07,15.074,13.75,14.0,5.34,17.15,16.89
2024-03-08,15.091,13.75,14.0,5.32,17.14,16.78
2024-03-11,15.11,13.75,14.0,5.83,17.23,16.71
2024-03-12,15.4,13.75,14.0,5.63,17.34,17.0
2024-03-13,15.641,13.75,14.0,5.73,17.34,17.0
2024-03-14,16.062,13.75,14.0,5.99,17.57,17.3
2024-03-15,16.189,13.75,14.0,6.47,17.03,16.74
2024-03-18,15.768,13.75,14.0,5.73,16.93,16.64
2024-03-19,16.044,13.75,13.0,5.56,17.08,16.64
2024-03-20,16.046,13.75,13.0,5.99,16.86,16.56
2024-03-21,16.044,13.7175,13.0,6.41,17.08,16.71
2024-03-22,15.976,13.685,13.0,6.93,17.23,16.64
2024-03-25,15.879,13.6525,13.0,6.86,16.97,16.47
2024-03-26,15.169,13.620000000000001,13.0,6.62,16.37,15.68
2024-03-27,15.15,13.5875,13.0,6.74,16.43,15.69
2024-03-28,14.871,13.555,13.0,6.72,16.41,15.66
2024-03-29,15.152,13.5225,13.0,6.869999999999999,16.41,15.675
2024-04-01,14.868,13.49,13.0,7.02,16.41,15.69
2024-04-02,14.856,13.457500000000001,13.0,7.05,15.83,15.68
2024-04-03,14.995,13.425,14.0,7.09,15.84,15.69
2024-04-04,15.135,13.46,14.0,6.72,15.84,15.61
2024-04-05,15.135,13.495000000000001,13.0,6.82,15.84,15.62
2024-04-08,15.14,13.530000000000001,13.0,6.68,15.84,15.62
2024-04-09,15.553,13.565000000000001,13.0,6.96,15.84,15.62
2024-04-10,15.554,13.6,14.0,7.19,15.77,15.63
2024-04-11,15.545,13.635,14.0,7.34,15.84,15.69
2024-04-12,15.406,13.67,14.0,7.08,16.01,15.43
2024-04-15,15.403,13.705,14.0,6.81,16.01,15.72
2024-04-16,15.404,13.74,14.0,6.49,16.12,15.87
2024-04-17,15.403,13.775,14.0,6.63,16.09,15.6
2024-04-18,15.405,13.765,14.0,4.66,16.01,15.72
2024-04-19,15.26,13.755,14.0,4.73,16.01,15.54
2024-04-22,15.255,13.745000000000001,14.0,4.75,16.01,15.57
2024-04-23,15.248,13.735000000000001,14.0,4.68,16.01,15.57
2024-04-24,15.25,13.725000000000001,14.0,4.49,15.94,15.43
2024-04-25,15.249,13.715,14.0,4.42,15.88,15.5
2024-04-26,15.249,13.705,14.0,4.62,15.88,15.5
2024-04-29,15.26,13.695,14.0,4.57,16.25,15.97
2024-04-30,15.26,13.685,14.0,4.41,16.53,16.12
2024-05-01,15.26,13.675,14.0,4.35,16.25,16.03
2024-05-02,15.26,13.675,14.0,4.49,16.03,16.0
2024-05-03,15.26,13.675,14.0,4.49,16.06,16.03
2024-05-06,15.333,13.675,14.0,4.44,16.06,16.03
2024-05-07,15.309,13.675,14.0,4.54,16.06,16.03
2024-05-08,15.288,13.675,15.0,4.32,15.98,15.86
2024-05-09,15.291,13.675,14.0,4.45,15.92,15.79
2024-05-10,15.136,13.675,14.0,4.36,15.92,15.77
2024-05-13,15.024,13.675,14.0,4.4,15.84,15.7
2024-05-14,14.811,13.675,14.0,4.57,15.6,15.03
2024-05-15,14.598,13.675,14.0,4.39,15.53,15.03
2024-05-16,14.58,13.675,14.0,4.43,15.49,14.99
2024-05-17,14.57775,13.675,14.0,4.47,15.38,14.94
2024-05-20,14.5755,13.675,14.0,4.37,15.41,14.81
2024-05-21,14.57325,13.675,14.0,4.25,15.41,14.94
2024-05-22,14.571,13.675,14.0,4.05,15.4,15.22
2024-05-23,14.564,13.675,14.0,3.8,15.34,15.17
2024-05-24,14.564,13.675,14.0,3.91,15.3,15.11
2024-05-27,14.561,13.675,14.0,3.77,15.34,14.99
2024-05-28,14.553,13.675,14.0,3.63,15.34,14.99
2024-05-29,14.5615,13.675,14.0,3.35,15.26,15.01
2024-05-30,14.57,13.675,14.0,3.36,15.23,14.97
2024-05-31,14.559,13.675,14.0,3.39,15.21,14.82
2024-06-03,14.299,13.675,14.0,3.29,15.13,14.79
2024-06-04,14.212,13.675,14.0,3.18,14.98,14.74
2024-06-05,14.01,13.675,14.0,3.17,14.78,14.5
2024-06-06,14.016,13.675,14.0,3.1,15.21,14.97
2024-06-07,14.004,13.675,14.0,3.04,15.21,14.78
2024-06-10,13.9295,13.675,14.0,3.07,15.23,14.71
2024-06-11,13.855,13.675,14.0,2.98,15.06,14.67
2024-06-12,13.444,13.675,14.0,2.99,15.09,14.56
2024-06-13,13.439,13.557500000000001,14.0,2.93,15.0,14.47
2024-06-14,13.437,13.440000000000001,14.0,2.78,15.0,14.29
2024-06-17,13.3675,13.3225,14.0,2.8,15.0,14.47
2024-06-18,13.298,13.205,14.0,2.81,14.79,14.06
2024-06-19,13.153,13.0875,14.0,2.825,14.84,13.98
2024-06-20,13.015,12.97,14.0,2.84,14.84,13.98
2024-06-21,12.88,12.852500000000001,14.0,2.85,14.77,13.94
2024-06-24,12.736,12.735,14.0,2.76,14.33,14.03
2024-06-25,12.592,12.6175,13.0,2.61,14.28,13.85
2024-06-26,12.588,12.5,13.0,2.71,14.17,13.59
2024-06-27,12.599,12.436,13.0,2.78,13.99,13.6
2024-06-28,12.589,12.372,13.0,2.68,13.94,13.6
2024-07-01,12.584,12.308,13.0,2.65,13.87,13.48
2024-07-02,12.58,12.244,12.0,2.53,14.28,13.88
2024-07-03,12.586,12.18,12.0,2.7,13.83,13.49
2024-07-04,12.592,12.116,12.0,2.675,13.83,13.46
2024-07-05,12.576,12.052,12.0,2.65,13.83,13.46
2024-07-08,12.536333333333333,11.988,13.0,2.64,13.87,13.45
2024-07-09,12.496666666666668,11.924,13.0,2.54,13.53,13.46
2024-07-10,12.457,11.86,12.0,2.58,13.86,13.64
2024-07-11,12.478,11.828999999999999,12.0,2.71,13.59,13.35
2024-07-12,12.462,11.798,12.0,2.76,13.71,13.35
2024-07-15,12.179,11.767,12.0,2.9,13.91,13.34
2024-07-16,11.916,11.736,12.0,3.21,13.55,13.06
2024-07-17,11.918,11.705,12.0,3.04,13.36,12.92
2024-07-18,11.756,11.674,12.0,2.86,13.32,12.82
2024-07-19,11.7545,11.643,12.0,2.84,13.25,12.66
2024-07-22,11.753,11.612,12.0,2.85,13.25,12.82
2024-07-23,11.75,11.581000000000001,12.0,2.83,13.66,13.39
2024-07-24,11.844,11.55,12.0,2.66,13.66,13.39
2024-07-25,11.79,11.55,12.0,2.73,13.66,13.39
2024-07-26,11.779,11.55,12.0,2.83,13.68,13.37
2024-07-29,11.792,11.55,12.0,2.71,13.89,13.39
2024-07-30,11.563,11.55,12.0,2.6,13.81,13.39
2024-07-31,11.244,11.55,12.0,2.71,13.75,13.39
2024-08-01,11.307,11.55,12.0,2.55,13.57,13.19
2024-08-02,11.17,11.55,12.0,2.4,13.18,13.19
2024-08-05,11.115,11.55,12.0,2.31,13.47,13.19
2024-08-06,11.073,11.55,12.0,2.29,13.37,13.19
2024-08-07,11.084,11.55,11.0,2.23,13.37,13.19
2024-08-08,10.948,11.432500000000001,11.0,2.28,13.4,13.14
2024-08-09,10.794,11.315000000000001,11.0,2.19,13.16,13.14
2024-08-12,10.717,11.1975,11.0,2.13,13.13,13.14
2024-08-13,10.698,11.08,11.0,2.32,13.03,13.14
2024-08-14,10.679,10.9625,11.0,2.21,13.03,13.14
2024-08-15,10.4855,10.845,11.0,2.39,12.68,12.64
2024-08-16,10.292,10.727500000000001,11.0,2.57,12.55,12.64
2024-08-19,10.287,10.61,11.0,2.63,12.4,12.64
2024-08-20,10.302,10.4925,11.0,2.52,12.59,12.64
2024-08-21,10.296,10.375,11.0,2.8,12.62,12.64
2024-08-22,10.439,10.375,11.0,2.64,12.55,12.64
2024-08-23,10.391,10.375,11.0,2.72,12.51,12.26
2024-08-26,10.384,10.375,11.0,2.76,12.68,12.22
2024-08-27,10.383,10.375,11.0,2.64,12.71,12.36
2024-08-28,10.432,10.375,11.0,2.54,12.57,12.18
2024-08-29,10.51,10.375,11.0,2.59,12.61,12.29
2024-08-30,10.542,10.375,11.0,2.45,12.61,12.4
2024-09-02,10.528,10.375,11.0,2.3600000000000003,12.89,12.58
2024-09-03,10.538,10.375,11.0,2.27,12.89,12.58
2024-09-04,10.587,10.375,11.0,2.36,12.54,12.2
2024-09-05,10.387,10.375,10.0,2.31,12.37,11.98
2024-09-06,10.187,10.375,10.0,2.24,12.13,11.5
2024-09-09,10.044,10.375,10.0,2.18,11.77,11.35
2024-09-10,10.054,10.375,10.0,2.21,11.72,11.54
2024-09-11,10.041,10.375,10.0,2.34,12.33,11.88
2024-09-12,10.217,10.375,10.0,2.47,12.67,12.27
2024-09-13,10.235,10.375,10.0,2.39,12.64,12.11
2024-09-16,10.243666666666666,10.375,10.0,2.38,12.48,12.09
2024-09-17,10.252333333333333,10.375,10.0,2.42,12.39,12.02
2024-09-18,10.261,10.375,10.0,2.34,12.37,11.94
2024-09-19,10.275,10.375,10.0,2.4,12.36,12.11
2024-09-20,10.277,10.375,10.0,2.29,12.34,12.03
2024-09-23,10.309,10.375,10.0,2.31,12.39,11.94
2024-09-24,10.313,10.375,10.0,2.46,12.43,11.94
2024-09-25,10.339,10.375,10.0,2.41,12.47,12.13
2024-09-26,10.483,10.375,10.0,2.72,12.54,12.02
2024-09-27,10.706,10.375,10.0,2.66,12.58,12.06
2024-09-30,10.722999999999999,10.375,10.0,2.7,12.65,12.06
2024-10-01,10.74,10.375,10.0,2.57,12.55,12.36
2024-10-02,10.757,10.375,10.0,2.59,12.67,12.33
2024-10-03,10.774,10.2375,10.0,2.52,12.67,12.32
2024-10-04,10.790999999999999,10.1,10.0,2.7,12.64,12.26
2024-10-07,10.808,9.9625,10.0,2.94,12.62,12.26
2024-10-08,10.825,9.825,10.0,2.71,12.68,12.28
2024-10-09,10.824,9.6875,10.0,2.69,12.6,12.14
2024-10-10,10.705,9.55,10.0,2.67,12.35,11.94
2024-10-11,10.586,9.4125,10.0,2.9,12.24,11.76
2024-10-14,10.469,9.275,10.0,2.81,12.13,11.61
2024-10-15,10.474,9.1375,10.0,2.67,12.16,11.59
2024-10-16,10.321,9.0,10.0,3.29,12.17,11.58
2024-10-17,10.205,9.0,10.0,3.24,12.09,11.48
2024-10-18,10.052,9.0,10.0,3.14,12.01,11.35
2024-10-21,10.041,9.0,10.0,3.01,12.04,11.53
2024-10-22,10.03,9.0,10.0,3.33,12.0,11.61
2024-10-23,10.033,9.0,10.0,3.18,11.89,11.67
2024-10-24,10.075,9.0,10.0,3.41,11.97,11.7
2024-10-25,10.117,9.0,10.0,3.68,11.97,11.52
2024-10-28,10.159,9.0,10.0,4.14,12.04,11.52
2024-10-29,10.175,9.0,10.0,4.51,12.04,11.48
2024-10-30,10.189,9.0,10.0,4.11,12.04,11.42
2024-10-31,10.195,9.0,9.0,4.08,12.04,11.42
2024-11-01,10.008,9.0,9.0,4.27,11.87,11.16
2024-11-04,10.080499999999999,9.0,9.0,4.2,11.61,11.22
2024-11-05,10.152999999999999,9.0,9.0,4.17,11.77,11.1
2024-11-06,10.225499999999998,9.0,9.0,3.95,11.77,11.13
2024-11-07,10.298,9.0,9.0,4.09,11.65,11.03
2024-11-08,10.3705,9.0,9.0,3.92,11.53,11.36
2024-11-11,10.443,9.0,9.0,4.23,11.47,10.92
2024-11-12,10.5155,9.0,9.0,4.09,11.56,11.1
2024-11-13,10.588,9.0,9.0,4.22,11.47,11.31
2024-11-14,10.660499999999999,9.06,9.0,3.87,11.94,11.37
2024-11-15,10.733,9.12,9.0,3.72,11.76,11.13
2024-11-18,10.8055,9.18,9.0,3.62,11.53,11.0
2024-11-19,10.878,9.24,9.0,3.74,11.61,11.05
2024-11-20,10.91,9.299999999999999,9.0,3.65,11.76,11.17
2024-11-21,10.967,9.36,9.0,3.88,11.64,11.19
2024-11-22,10.915,9.42,9.0,3.97,11.7,11.23
2024-11-25,10.92,9.48,9.0,4.04,11.62,11.43
2024-11-26,10.886,9.54,9.0,3.9,11.66,11.43
2024-11-27,10.841,9.6,9.0,3.95,11.62,11.41
2024-11-28,10.788,9.64,9.0,3.97,11.6,11.22
2024-11-29,10.799,9.68,9.0,3.99,11.6,11.22
2024-12-02,10.779,9.719999999999999,9.0,3.95,11.31,11.19
2024-12-03,10.74,9.76,10.0,3.88,11.11,11.11
2024-12-04,10.739,9.8,9.0,3.67,11.11,11.27
2024-12-05,10.612,9.84,9.0,3.53,11.42,11.55
2024-12-06,10.587,9.879999999999999,9.0,3.48,11.37,11.66
2024-12-09,10.529,9.92,9.0,3.62,11.38,11.46
2024-12-10,10.566,9.96,9.0,3.58,11.46,11.58
2024-12-11,10.537,10.0,9.0,3.37,11.46,11.46
2024-12-12,10.531,10.0,10.0,3.32,11.42,11.38
2024-12-13,10.503,10.0,10.0,3.25,11.55,11.35
2024-12-16,10.435,10.0,10.0,3.24,11.44,11.47
2024-12-17,10.42,10.0,10.0,3.13,11.44,11.47
2024-12-18,10.412,10.0,9.0,2.93,11.55,11.37
2024-12-19,10.346,10.0,9.0,2.94,11.6,11.56
2024-12-20,10.351,10.0,9.0,2.97,11.62,11.29
2024-12-23,10.35,10.0,9.0,3.17,11.59,11.26
2024-12-24,10.361,10.0,9.0,3.16,11.63,11.47
2024-12-25,10.519,10.0,9.0,3.16,11.555,11.47
2024-12-26,10.358,10.0,9.0,3.16,11.48,11.47
2024-12-27,10.35,10.0,9.0,3.09,11.48,11.47
2024-12-30,10.282,10.0,9.0,3.0,11.67,11.57
2024-12-31,10.44,10.0,9.0,2.97,11.67,11.57
2025-01-02,10.44,10.0,10.0,3.06,11.95,11.45
2025-01-03,10.44,10.0,10.0,3.17,11.9,11.45
2025-01-06,10.44,10.0,10.0,3.41,11.66,11.11
2025-01-07,10.44,10.0,10.0,3.43,11.65,11.14
2025-01-08,10.44,10.0,10.0,3.29,11.54,11.13
2025-01-09,10.44,10.0,9.0,3.215,11.51,11.14
2025-01-10,10.44,10.0,9.0,3.14,11.41,11.01
2025-01-13,10.44,10.0,9.0,3.2,11.41,11.06
2025-01-14,10.44,10.0,9.0,3.28,11.5,11.05
2025-01-15,10.44,10.0,9.0,3.39,11.45,10.99
2025-01-16,10.44,10.0,9.0,3.44,11.6,11.14
2025-01-17,10.44,10.0,9.0,3.49,11.53,11.1
2025-01-20,10.44,10.0,9.0,3.345,11.55,11.05
2025-01-21,10.44,10.0,9.0,3.2,11.6,11.13
2025-01-22,10.44,10.0,9.0,3.11,11.63,11.07
2025-01-23,10.44,10.0,9.0,3.18,11.5,11.0
2025-01-24,10.44,10.0,9.0,3.15,11.47,10.99
2025-01-27,10.44,10.0,9.0,3.07,11.45,10.99
2025-01-28,10.44,10.0,9.0,3.05,11.45,10.99
2025-01-29,10.44,10.0,9.0,2.97,11.38,10.97
2025-01-30,10.44,10.0,9.0,3.02,11.35,10.94
2025-01-31,10.44,10.0,9.0,3.0,11.34,10.95
2025-02-03,10.44,10.0,10.0,2.87,11.26,10.92
2025-02-04,10.44,10.0,10.0,3.06,11.34,10.93
2025-02-05,10.44,10.0,10.0,3.1,11.23,10.82
2025-02-06,10.44,10.0,9.0,3.07,10.96,10.74
2025-02-07,10.44,10.0,9.0,3.03,10.96,10.6
2025-02-10,10.44,10.0,9.0,2.97,10.95,10.6
2025-02-11,10.44,10.0,9.0,2.9,10.95,10.49
2025-02-12,10.44,10.0,9.0,3.03,10.62,10.34
2025-02-13,10.44,10.0,9.0,3.13,10.74,10.26
2025-02-14,10.44,10.0,9.0,3.0,10.7,10.42
2025-02-17,10.44,10.0,9.0,3.035,10.71,10.35
2025-02-18,10.44,10.0,9.0,3.07,10.71,10.35
2025-02-19,10.44,10.0,9.0,3.08,10.71,10.34
2025-02-20,10.44,10.0,9.0,3.05,10.71,10.34
2025-02-21,10.44,10.0,9.0,2.96,10.68,10.44
2025-02-24,10.44,10.0,9.0,2.87,10.49,10.39
2025-02-25,10.44,10.0,9.0,2.76,10.56,10.34
2025-02-26,10.44,10.0,9.0,2.81,10.53,10.36
2025-02-27,10.44,10.0,9.0,2.74,10.51,10.37
2025-02-28,10.44,10.0,9.0,2.65,10.45,10.4
2025-03-03,10.44,10.0,9.0,2.52,10.34,10.01
2025-03-04,10.44,10.0,9.0,2.56,10.35,9.83
2025-03-05,10.44,10.0,9.0,2.84,10.26,9.77
2025-03-06,10.44,10.0,9.0,3.05,10.2,9.72
2025-03-07,10.44,10.0,9.0,3.09,10.33,9.7
2025-03-10,10.44,10.0,9.0,2.87,10.46,9.68
2025-03-11,10.44,10.0,9.0,2.94,10.43,9.68
2025-03-12,10.44,10.0,9.0,2.89,10.6,9.67
2025-03-13,10.44,10.0,9.0,2.79,10.45,9.66
2025-03-14,10.44,10.0,9.0,2.9,10.5,9.66
2025-03-17,10.44,10.0,9.0,3.02,10.48,9.65
2025-03-18,10.44,10.0,9.0,3.03,10.24,9.65
2025-03-19,10.44,10.0,9.0,3.03,10.24,9.64
2025-03-20,10.44,10.0,9.0,2.96,10.18,9.63
2025-03-21,10.44,10.0,9.0,3.01,10.05,9.63
2025-03-24,10.44,10.0,9.0,2.97,9.74,9.62
2025-03-25,10.44,10.0,9.0,2.94,9.75,9.62
2025-03-26,10.44,10.0,9.0,2.85,9.77,9.62
2025-03-27,10.44,10.0,9.0,2.87,9.77,9.62
2025-03-28,10.44,10.0,9.0,2.7,9.95,9.46
2025-03-31,10.44,10.0,9.0,2.71,9.95,9.46
2025-04-01,10.44,10.0,10.0,2.76,9.95,9.46
2025-04-02,10.44,10.0,9.0,2.76,9.95,9.46
2025-04-03,10.44,10.0,9.0,2.7,9.95,9.46
2025-04-04,10.44,10.0,9.0,2.56,9.95,9.46
2025-04-07,10.44,10.0,9.0,2.62,9.95,9.46
2025-04-08,10.44,10.0,9.0,2.34,9.95,9.46
2025-04-09,10.44,10.0,9.0,2.72,9.95,9.46
2025-04-10,10.44,10.0,9.0,2.53,9.95,9.46
2025-04-11,10.44,10.0,9.0,2.7,9.95,9.46
2025-04-14,10.44,10.0,9.0,2.72,9.95,9.46
2025-04-15,10.44,10.0,9.0,2.63,9.95,9.46
2025-04-16,10.44,10.0,9.0,2.7,9.95,9.46
2025-04-17,10.44,10.0,9.0,2.68,9.95,9.46
2025-04-21,10.44,10.0,9.0,2.68,9.95,9.46
2025-04-22,10.44,10.0,9.0,2.7,9.95,9.46
2025-04-23,10.44,10.0,9.0,2.76,9.95,9.46
2025-04-24,10.44,10.0,9.0,2.96,9.95,9.46
2025-04-25,10.44,10.0,9.0,2.9,9.95,9.46
2025-04-28,10.44,10.0,9.0,2.82,9.95,9.46
2025-04-29,10.44,10.0,9.0,2.91,9.95,9.46
2025-04-30,10.44,10.0,9.0,2.87,9.95,9.46
2025-05-01,10.44,10.0,9.0,2.91,9.95,9.46
2025-05-02,10.44,10.0,9.0,2.93,9.95,9.46
2025-05-05,10.44,10.0,9.0,2.94,9.95,9.46
2025-05-06,10.44,10.0,9.0,3.02,9.95,9.46
2025-05-07,10.44,10.0,9.0,3.07,9.95,9.46
2025-05-08,10.44,10.0,9.0,3.14,9.95,9.46
2025-05-09,10.44,10.0,8.0,3.16,9.95,9.46
2025-05-12,10.44,10.0,9.0,3.15,9.95,9.46
2025-05-13,10.44,10.0,9.0,3.04,9.95,9.46
